run_id,method,avg_prefix_depth,std_prefix_depth,recon_mse,runtime_sec,token_ratio,eos_rate,halting_accuracy,success_rate,status,failure_reason,notes,selected_k_distribution
run_5,fixed_k_1,1.0,0.0,0.029548687860369682,0.00018150999676436186,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_5,fixed_k_2,2.0,0.0,0.008845696225762367,9.560899343341589e-05,0.25,0.0,0.34347826086956523,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_5,fixed_k_4,4.0,0.0,0.004320118110626936,8.647202048450708e-05,0.5,0.0,0.07391304347826087,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_5,fixed_k_8,8.0,0.0,0.001935161417350173,8.93700635060668e-05,1.0,0.0,0.5826086956521739,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_5,random_k,3.7695652173913046,2.7032886224340666,0.010886458680033684,0.00013740290887653828,0.47119565217391307,1.0,0.27391304347826084,,ok,,,"{""1"": 0.24782608695652175, ""2"": 0.2565217391304348, ""4"": 0.2391304347826087, ""8"": 0.2565217391304348}"
run_5,oracle_k,5.643478260869565,2.8274779185631482,0.0021581239998340607,8.376408368349075e-05,0.7054347826086956,0.41739130434782606,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.34347826086956523, ""4"": 0.07391304347826087, ""8"": 0.5826086956521739}"
run_5,adaptive_halting,5.773913043478261,2.886432639737659,0.002152558881789446,6.05869572609663e-05,0.7217391304347827,1.0,0.9347826086956522,,ok,,,"{""1"": 0.0, ""2"": 0.3652173913043478, ""4"": 0.008695652173913044, ""8"": 0.6260869565217392}"
run_6,fixed_k_1,1.0,0.0,0.03070216439664364,0.00017432402819395065,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_6,fixed_k_2,2.0,0.0,0.008443215861916542,9.747303556650877e-05,0.25,0.0,0.3739130434782609,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_6,fixed_k_4,4.0,0.0,0.0038719961885362864,8.882803376764059e-05,0.5,0.0,0.0782608695652174,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_6,fixed_k_8,8.0,0.0,0.0017384482780471444,8.524500299245119e-05,1.0,0.0,0.5478260869565217,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_6,random_k,3.973913043478261,2.778679290802416,0.010573295876383781,0.00013727101031690836,0.4967391304347826,1.0,0.24347826086956523,,ok,,,"{""1"": 0.22608695652173913, ""2"": 0.2565217391304348, ""4"": 0.22608695652173913, ""8"": 0.29130434782608694}"
