run_id,method,avg_prefix_depth,std_prefix_depth,recon_mse,runtime_sec,token_ratio,eos_rate,halting_accuracy,success_rate,status,failure_reason,notes,selected_k_distribution
run_8,fixed_k_1,1.0,0.0,0.02940080314874649,0.00010825996287167072,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_8,fixed_k_2,2.0,0.0,0.008144920691847801,8.91820527613163e-05,0.25,0.0,0.4,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_8,fixed_k_4,4.0,0.0,0.0037578095216304064,8.826900739222765e-05,0.5,0.0,0.06956521739130435,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_8,fixed_k_8,8.0,0.0,0.0016940213972702622,8.641998283565044e-05,1.0,0.0,0.5304347826086957,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_8,adaptive_halting,5.3478260869565215,2.973925756392863,0.0019676019437611103,5.952396895736456e-05,0.6684782608695652,1.0,0.9347826086956522,,ok,,,"{""1"": 0.0, ""2"": 0.4391304347826087, ""4"": 0.004347826086956522, ""8"": 0.5565217391304348}"
run_9,fixed_k_1,1.0,0.0,0.030074382200837135,0.00010446296073496342,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_9,fixed_k_2,2.0,0.0,0.009376867674291134,8.935900405049324e-05,0.25,0.0,0.3347826086956522,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_9,fixed_k_4,4.0,0.0,0.004256749991327524,8.608109783381224e-05,0.5,0.0,0.05652173913043478,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_9,fixed_k_8,8.0,0.0,0.0018130210228264332,8.550600614398718e-05,1.0,0.0,0.6086956521739131,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_9,adaptive_halting,5.843478260869565,2.8729360965299593,0.0020356737077236176,0.00011549494229257107,0.7304347826086957,1.0,0.9478260869565217,,ok,,,"{""1"": 0.0, ""2"": 0.3565217391304348, ""4"": 0.004347826086956522, ""8"": 0.6391304347826087}"
